order_id,order_date,ship_date,customer_id,customer_name,segment,city,state,region,total_sales,total_items,total_discount,total_profit,num_products
CA-2016-153318,10/25/2016,10/28/2016,JS-15595,Jill Stevenson,Corporate,Miami,Florida,South,783.96,5,0.2,78.396,1
CA-2016-153346,1/25/2016,1/27/2016,TB-21355,Todd Boyes,Corporate,Plainfield,New Jersey,East,27.21,8,0.0,10.5825,2
CA-2016-153353,8/18/2016,8/24/2016,GG-14650,Greg Guthrie,Corporate,New York City,New York,East,39.99,1,0.0,11.5971,1
CA-2016-153577,6/27/2016,7/1/2016,KH-16330,Katharine Harms,Corporate,Highland Park,Illinois,Central,577.122,10,0.5,4.4664,2
CA-2016-153598,12/3/2016,12/6/2016,NM-18520,Neoma Murray,Consumer,Los Angeles,California,West,1761.85,11,0.0,711.454,2
CA-2016-153661,1/30/2016,1/31/2016,SC-20725,Steven Cartwright,Consumer,San Francisco,California,West,381.804,20,0.2,106.2516,3
CA-2016-153682,5/30/2016,6/1/2016,BG-11695,Brooke Gillingham,Corporate,Cincinnati,Ohio,East,839.988,2,0.4,69.999,1
CA-2016-153836,10/30/2016,11/3/2016,EH-13765,Edward Hooks,Corporate,New York City,New York,East,143.702,8,0.2,42.2492,2
CA-2016-154018,10/13/2016,10/19/2016,HA-14920,Helen Andreada,Consumer,Laredo,Texas,Central,362.342,18,2.0,-133.2227,5
CA-2016-154053,3/4/2016,3/10/2016,MG-17890,Michael Granlund,Home Office,San Diego,California,West,16.99,1,0.0,4.9271,1
CA-2016-154060,5/2/2016,5/8/2016,DL-12865,Dan Lawera,Consumer,Greensboro,North Carolina,South,187.056,9,0.2,11.691,1
CA-2016-154067,2/1/2016,2/7/2016,SM-20950,Suzanne McNair,Corporate,Los Angeles,California,West,105.52,4,0.0,48.5392,1
CA-2016-154081,5/22/2016,5/29/2016,JE-15610,Jim Epp,Corporate,Los Angeles,California,West,222.384,2,0.2,22.2384,1
CA-2016-154235,9/24/2016,9/28/2016,RD-19900,Ruben Dartt,Consumer,Bloomington,Indiana,Central,127.95,3,0.0,21.7515,1
CA-2016-154403,5/23/2016,5/27/2016,AP-10720,Anne Pryor,Home Office,Florence,Alabama,South,4.98,1,0.0,2.4402,1
CA-2016-154508,11/16/2016,11/20/2016,RD-19900,Ruben Dartt,Consumer,Carlsbad,New Mexico,West,28.4,5,0.0,13.348,1
CA-2016-154536,9/5/2016,9/9/2016,JC-15340,Jasper Cacioppo,Consumer,Philadelphia,Pennsylvania,East,9.555,5,0.7,-7.3255,1
CA-2016-154662,6/9/2016,6/16/2016,BF-11215,Benjamin Farhat,Home Office,Minneapolis,Minnesota,Central,692.94,3,0.0,173.235,1
CA-2016-154690,8/15/2016,8/17/2016,CC-12370,Christopher Conant,Consumer,Fayetteville,North Carolina,South,225.296,2,0.2,22.5296,1
CA-2016-154711,11/22/2016,11/26/2016,TB-21355,Todd Boyes,Corporate,New York City,New York,East,72.892,9,0.2,22.7764,3
CA-2016-154739,12/10/2016,12/15/2016,LH-17155,Logan Haushalter,Consumer,San Francisco,California,West,321.568,2,0.2,28.1372,1
CA-2016-154767,6/28/2016,6/30/2016,BP-11155,Becky Pak,Consumer,Paterson,New Jersey,East,475.86,12,0.0,175.7344,5
CA-2016-154788,4/30/2016,5/4/2016,JL-15835,John Lee,Consumer,New York City,New York,East,7.712,2,0.2,2.7956,1
CA-2016-154998,4/7/2016,4/9/2016,ES-14080,Erin Smith,Corporate,Lakewood,New Jersey,East,37.94,2,0.0,18.2112,1
CA-2016-155005,6/13/2016,6/15/2016,SC-20050,Sample Company A,Home Office,Jackson,Michigan,Central,377.97,3,0.0,94.4925,1
CA-2016-155033,10/7/2016,10/12/2016,CC-12475,Cindy Chapman,Consumer,Los Angeles,California,West,10.56,2,0.0,5.0688,1
CA-2016-155138,9/8/2016,9/12/2016,JM-15580,Jill Matthias,Consumer,Monroe,North Carolina,South,99.872,7,0.4,31.8076,2
CA-2016-155166,12/26/2016,1/2/2017,BB-11545,Brenda Bowman,Corporate,Vineland,New Jersey,East,239.43,4,0.0,32.97,2
CA-2016-155187,9/24/2016,9/26/2016,LA-16780,Laura Armstrong,Corporate,Los Angeles,California,West,83.66,7,0.0,23.7872,2
CA-2016-155383,12/17/2016,12/22/2016,SC-20680,Steve Carroll,Home Office,Seattle,Washington,West,46.53,3,0.0,13.0284,1
CA-2016-155439,9/14/2016,9/18/2016,PN-18775,Parhena Norris,Home Office,Columbia,South Carolina,South,25.92,4,0.0,12.4416,1
CA-2016-155446,12/16/2016,12/23/2016,TN-21040,Tanja Norvell,Home Office,San Diego,California,West,21.21,7,0.0,4.4541,1
CA-2016-155474,7/8/2016,7/14/2016,CC-12220,Chris Cortes,Consumer,Seattle,Washington,West,127.28,4,0.4,15.4786,2
CA-2016-155481,9/1/2016,9/5/2016,DK-13225,Dean Katz,Corporate,Philadelphia,Pennsylvania,East,71.156,15,0.8,10.532,3
CA-2016-155488,11/13/2016,11/17/2016,FM-14290,Frank Merwin,Home Office,Vancouver,Washington,West,44.02,2,0.0,11.4452,1
CA-2016-155516,10/21/2016,10/21/2016,MK-17905,Michael Kennedy,Corporate,Manchester,Connecticut,East,1179.27,17,0.0,311.3476,4
CA-2016-155530,12/17/2016,12/21/2016,CM-12160,Charles McCrossin,Consumer,San Francisco,California,West,2003.52,6,0.2,-325.572,1
CA-2016-155551,4/18/2016,4/23/2016,CR-12580,Clay Rozendal,Home Office,Elmhurst,Illinois,Central,240.04,5,0.4,-45.6933,2
CA-2016-155565,5/28/2016,5/28/2016,EH-13765,Edward Hooks,Corporate,New York City,New York,East,54.9,5,0.0,15.372,1
CA-2016-155670,8/13/2016,8/17/2016,EM-14065,Erin Mull,Consumer,Jacksonville,North Carolina,South,21.504,11,0.9,-5.0268,2
CA-2016-155747,6/14/2016,6/21/2016,JS-15685,Jim Sink,Corporate,Philadelphia,Pennsylvania,East,337.176,2,0.4,-118.0116,1
CA-2016-155845,8/12/2016,8/15/2016,CM-12235,Chris McAfee,Consumer,Carrollton,Texas,Central,1399.944,7,0.2,52.4979,1
CA-2016-155978,8/1/2016,8/1/2016,TS-21205,Thomas Seio,Corporate,Riverside,California,West,1085.688,4,0.2,104.7642,2
CA-2016-155992,10/1/2016,10/2/2016,CC-12220,Chris Cortes,Consumer,La Porte,Indiana,Central,111.75,7,0.0,29.754,2
CA-2016-156251,8/13/2016,8/18/2016,TS-21160,Theresa Swint,Corporate,West Allis,Wisconsin,Central,250.48,5,0.0,28.3708,2
CA-2016-156265,8/2/2016,8/4/2016,BF-11020,Barry Französisch,Corporate,Los Angeles,California,West,482.584,7,0.6,53.4138,3
CA-2016-156300,12/29/2016,1/2/2017,TB-21595,Troy Blackwell,Consumer,Milwaukee,Wisconsin,Central,754.45,5,0.0,60.356,1
CA-2016-156503,10/14/2016,10/20/2016,NC-18415,Nathan Cano,Consumer,Jacksonville,North Carolina,South,305.248,12,1.2,79.1866,6
CA-2016-156573,5/29/2016,6/2/2016,RB-19360,Raymond Buch,Consumer,Nashville,Tennessee,South,60.485,8,1.1,6.2349,3
CA-2016-156685,7/8/2016,7/10/2016,SC-20230,Scot Coram,Corporate,Arlington,Texas,Central,911.256,12,0.4,111.5262,2
CA-2016-156748,11/30/2016,12/6/2016,BS-11755,Bruce Stewart,Consumer,Detroit,Michigan,Central,933.95,16,0.0,82.9499,4
CA-2016-156811,10/27/2016,11/2/2016,BP-11095,Bart Pistole,Corporate,San Francisco,California,West,68.952,7,0.2,19.6809,2
CA-2016-157000,7/16/2016,7/22/2016,AM-10360,Alice McCarthy,Corporate,Grand Prairie,Texas,Central,57.24,6,0.4,9.9774,2
CA-2016-157161,7/16/2016,7/20/2016,JD-15895,Jonathan Doherty,Corporate,Columbia,South Carolina,South,199.18,26,0.0,71.7182,6
CA-2016-157217,7/19/2016,7/21/2016,TC-21535,Tracy Collins,Home Office,San Francisco,California,West,425.954,5,0.2,137.0878,2
CA-2016-157245,5/19/2016,5/24/2016,LE-16810,Laurel Elliston,Consumer,Arlington,Virginia,South,641.96,2,0.0,179.7488,1
CA-2016-157259,12/24/2016,12/28/2016,JM-15535,Jessica Myrick,Consumer,New York City,New York,East,799.56,9,0.0,207.8856,1
CA-2016-157266,5/26/2016,6/1/2016,TB-21280,Toby Braunhardt,Consumer,Washington,District of Columbia,East,83.15,10,0.0,36.983,4
CA-2016-157280,11/5/2016,11/7/2016,LW-17125,Liz Willingham,Consumer,Virginia Beach,Virginia,South,1120.73,10,0.0,165.8033,3
CA-2016-157336,12/1/2016,12/5/2016,SJ-20500,Shirley Jackson,Consumer,Fairfield,Connecticut,East,840.0,10,0.0,190.9008,2
CA-2016-157364,11/19/2016,11/21/2016,LT-17110,Liz Thompson,Consumer,Jacksonville,North Carolina,South,18.48,2,0.2,6.006,1
CA-2016-157511,9/18/2016,9/20/2016,SV-20365,Seth Vernon,Consumer,Columbus,Ohio,East,107.396,6,0.7,-5.125,3
CA-2016-157588,7/14/2016,7/19/2016,AR-10570,Anemone Ratner,Consumer,Columbus,Georgia,South,88.15,6,0.0,32.633,2
CA-2016-157686,10/1/2016,10/2/2016,BD-11620,Brian DeCherney,Consumer,San Francisco,California,West,194.848,4,0.2,12.178,1
CA-2016-157707,10/10/2016,10/12/2016,CC-12610,Corey Catlett,Corporate,Denver,Colorado,West,227.658,5,1.1,-180.2625,3
CA-2016-157714,9/26/2016,10/1/2016,CS-12175,Charles Sheldon,Corporate,Iowa City,Iowa,Central,9.99,1,0.0,4.4955,1
CA-2016-157742,12/29/2016,12/31/2016,KL-16645,Ken Lonsdale,Consumer,Springfield,Oregon,West,27.792,3,0.2,10.422,1
CA-2016-157749,6/4/2016,6/9/2016,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,Central,677.949,25,2.9,-462.9528,7
CA-2016-157763,7/18/2016,7/23/2016,KH-16330,Katharine Harms,Corporate,Bowling Green,Kentucky,South,140.81,1,0.0,39.4268,1
CA-2016-157791,12/23/2016,12/28/2016,CA-11965,Carol Adams,Corporate,Warwick,Rhode Island,East,1999.96,4,0.0,899.982,1
CA-2016-157868,12/23/2016,12/29/2016,MC-17590,Matt Collister,Corporate,Grand Rapids,Michigan,Central,24.85,7,0.0,11.6795,1
CA-2016-158001,8/23/2016,8/27/2016,JP-15460,Jennifer Patt,Corporate,New York City,New York,East,1091.44,16,0.0,297.6708,3
CA-2016-158043,1/31/2016,2/4/2016,JK-15325,Jason Klamczynski,Corporate,Atlantic City,New Jersey,East,23.36,2,0.0,11.68,1
CA-2016-158099,9/3/2016,9/5/2016,PK-18910,Paul Knutson,Home Office,Philadelphia,Pennsylvania,East,1422.252,8,1.1,-807.777,2
CA-2016-158155,5/2/2016,5/6/2016,EH-13765,Edward Hooks,Corporate,New York City,New York,East,330.82,12,0.2,127.699,4
CA-2016-158211,1/4/2016,1/8/2016,BP-11185,Ben Peterman,Corporate,Philadelphia,Pennsylvania,East,109.252,7,0.9,-79.594,2
CA-2016-158260,11/4/2016,11/8/2016,CC-12475,Cindy Chapman,Consumer,San Diego,California,West,686.4,2,0.2,77.22,1
CA-2016-158302,12/8/2016,12/12/2016,JB-16045,Julia Barnett,Home Office,Columbus,Ohio,East,10.584,3,0.2,3.4398,1
CA-2016-158358,3/4/2016,3/8/2016,EM-13810,Eleni McCrary,Corporate,Dover,New Hampshire,East,159.98,2,0.0,57.5928,1
CA-2016-158435,5/17/2016,5/18/2016,AG-10900,Arthur Gainer,Consumer,Waterbury,Connecticut,East,253.03,13,0.0,43.0947,3
CA-2016-158547,5/30/2016,6/4/2016,JM-16195,Justin MacKendrick,Consumer,Hamilton,Ohio,East,123.92,5,0.2,9.294,1
CA-2016-158568,8/29/2016,9/2/2016,RB-19465,Rick Bensley,Home Office,Chicago,Illinois,Central,162.388,13,1.2,8.7815,3
CA-2016-158575,11/18/2016,11/24/2016,SB-20290,Sean Braxton,Corporate,Kent,Ohio,East,103.968,6,0.2,16.8948,1
CA-2016-158610,9/19/2016,9/22/2016,CK-12595,Clytie Kelty,Consumer,Providence,Rhode Island,East,69.52,2,0.0,17.38,1
CA-2016-158617,9/22/2016,9/28/2016,AC-10660,Anna Chung,Consumer,Lawrence,Indiana,Central,35.88,6,0.0,16.146,1
CA-2016-158694,11/10/2016,11/13/2016,AI-10855,Arianne Irving,Consumer,Los Angeles,California,West,1467.134,33,0.2,485.1744,7
CA-2016-158778,9/5/2016,9/9/2016,DB-13210,Dean Braden,Consumer,Philadelphia,Pennsylvania,East,1024.637,17,1.0,-70.4747,4
CA-2016-158806,1/7/2016,1/11/2016,NM-18520,Neoma Murray,Consumer,Amarillo,Texas,Central,48.996,8,0.8,-1.8891,2
CA-2016-158834,3/13/2016,3/16/2016,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,West,361.104,7,0.4,33.0048,2
CA-2016-158841,2/2/2016,2/4/2016,SE-20110,Sanjit Engle,Consumer,Arlington,Virginia,South,8805.04,20,0.0,2825.2862,3
CA-2016-158869,8/6/2016,8/7/2016,AH-10690,Anna Häberlin,Corporate,New York City,New York,East,70.88,2,0.0,33.3136,1
CA-2016-158925,10/24/2016,10/28/2016,JP-15460,Jennifer Patt,Corporate,Houston,Texas,Central,15.552,3,0.2,5.4432,1
CA-2016-159009,9/23/2016,9/27/2016,DP-13105,Dave Poirier,Corporate,Seattle,Washington,West,197.968,7,0.4,-16.3242,2
CA-2016-159016,3/10/2016,3/11/2016,KF-16285,Karen Ferguson,Home Office,Los Angeles,California,West,4173.812,13,0.2,371.0568,2
CA-2016-159023,11/3/2016,11/5/2016,NW-18400,Natalie Webber,Consumer,Portland,Oregon,West,184.149,10,1.4,-255.4524,2
CA-2016-159142,4/4/2016,4/5/2016,ME-17320,Maria Etezadi,Home Office,Springfield,Virginia,South,177.78,6,0.0,19.0695,2
CA-2016-159212,11/1/2016,11/5/2016,KM-16375,Katherine Murray,Home Office,Salem,Virginia,South,273.59,5,0.0,124.4453,2
CA-2016-159345,6/17/2016,6/22/2016,IG-15085,Ivan Gibson,Consumer,San Diego,California,West,111.96,2,0.0,54.8604,1
CA-2016-159373,3/13/2016,3/18/2016,LT-17110,Liz Thompson,Consumer,San Antonio,Texas,Central,628.937,12,1.3,22.3656,3
CA-2016-159639,11/27/2016,12/2/2016,PC-18745,Pamela Coakley,Corporate,Westfield,New Jersey,East,31.56,3,0.0,10.4148,1
CA-2016-159653,5/22/2016,5/22/2016,JF-15490,Jeremy Farry,Consumer,Athens,Georgia,South,14.73,3,0.0,7.2177,1
CA-2016-159695,4/5/2016,4/10/2016,GM-14455,Gary Mitchum,Home Office,Houston,Texas,Central,158.368,7,0.2,13.8572,1
CA-2016-159730,9/17/2016,9/21/2016,SJ-20125,Sanjit Jacobs,Home Office,Seattle,Washington,West,219.472,4,0.4,17.884,2
CA-2016-159737,9/3/2016,9/9/2016,CS-11950,Carlos Soltero,Consumer,Chicago,Illinois,Central,8.808,3,0.8,-14.9736,1
CA-2016-159765,5/9/2016,5/12/2016,TH-21100,Thea Hendricks,Consumer,Salem,Virginia,South,27.86,7,0.0,9.1938,1
CA-2016-159891,1/31/2016,2/6/2016,BF-11170,Ben Ferrer,Home Office,Atlanta,Georgia,South,1396.35,9,0.0,694.4142,2
CA-2016-159912,8/29/2016,9/3/2016,GB-14530,George Bell,Corporate,Philadelphia,Pennsylvania,East,419.87,17,1.8,-143.5582,4
CA-2016-159940,7/7/2016,7/11/2016,BF-11020,Barry Französisch,Corporate,Aurora,Illinois,Central,339.98,20,1.3,-33.0869,4
CA-2016-159989,12/9/2016,12/13/2016,EB-13870,Emily Burns,Consumer,Franklin,Tennessee,South,40.68,3,0.2,-9.153,1
CA-2016-160108,12/8/2016,12/12/2016,AG-10900,Arthur Gainer,Consumer,Eau Claire,Wisconsin,Central,1085.87,10,0.0,209.2714,2
CA-2016-160129,11/23/2016,11/23/2016,LS-17200,Luke Schmidt,Corporate,Philadelphia,Pennsylvania,East,100.616,14,0.6,18.6496,3
CA-2016-160136,11/3/2016,11/9/2016,PJ-18835,Patrick Jones,Corporate,Dallas,Texas,Central,9.248,2,0.2,3.3524,1
CA-2016-160220,10/20/2016,10/26/2016,JS-16030,Joy Smith,Consumer,Trenton,Michigan,Central,338.54,15,0.0,88.4908,3
CA-2016-160234,6/26/2016,7/3/2016,PF-19225,Phillip Flathmann,Consumer,Atlanta,Georgia,South,135.95,1,0.0,39.4255,1
CA-2016-160241,11/29/2016,12/4/2016,DR-12940,Daniel Raglin,Home Office,Aurora,Illinois,Central,242.176,4,0.6,-302.72,1
CA-2016-160304,1/2/2016,1/7/2016,BM-11575,Brendan Murry,Corporate,Gaithersburg,Maryland,East,405.92,5,0.0,105.541,2
CA-2016-160479,9/15/2016,9/20/2016,AH-10585,Angele Hood,Consumer,Seattle,Washington,West,35.4,5,0.0,13.452,1
CA-2016-160486,12/30/2016,1/4/2017,EH-14185,Evan Henry,Consumer,West Palm Beach,Florida,South,72.224,4,0.2,25.2784,1
CA-2016-160500,5/5/2016,5/8/2016,DM-13015,Darrin Martin,Consumer,Encinitas,California,West,305.496,8,0.4,9.8214,2
CA-2016-160535,11/25/2016,11/30/2016,BP-11050,Barry Pond,Corporate,Plainfield,New Jersey,East,883.32,12,0.0,185.9784,2
CA-2016-160598,8/26/2016,8/28/2016,SV-20815,Stuart Van,Corporate,Miami,Florida,South,31.008,1,0.2,11.2404,1
CA-2016-160717,6/6/2016,6/11/2016,ME-17320,Maria Etezadi,Home Office,Santa Barbara,California,West,3528.488,14,0.4,391.759,3
CA-2016-160745,12/11/2016,12/16/2016,AR-10825,Anthony Rawles,Corporate,Vancouver,Washington,West,633.176,11,0.2,60.3462,3
CA-2016-160815,9/5/2016,9/6/2016,TR-21325,Toby Ritter,Consumer,Cedar Rapids,Iowa,Central,278.4,3,0.0,80.736,1
CA-2016-160941,7/21/2016,7/26/2016,DK-12835,Damala Kotsonis,Corporate,Roseville,California,West,423.05,6,0.0,198.865,2
CA-2016-161025,12/3/2016,12/9/2016,GM-14440,Gary McGarr,Consumer,Los Angeles,California,West,772.68,4,0.0,108.1752,1
CA-2016-161095,6/28/2016,6/28/2016,CS-12250,Chris Selesnick,Corporate,Los Angeles,California,West,41.32,5,0.4,14.5589,2
CA-2016-161158,5/9/2016,5/13/2016,PS-18970,Paul Stevenson,Home Office,New York City,New York,East,8.0,5,0.0,3.44,1
CA-2016-161207,8/29/2016,9/3/2016,AB-10060,Adam Bellavance,Home Office,Concord,New Hampshire,East,27.93,3,0.0,8.0997,1
CA-2016-161361,3/26/2016,3/28/2016,MV-17485,Mark Van Huff,Consumer,Pocatello,Idaho,West,34.68,6,0.2,14.1816,2
CA-2016-161389,12/5/2016,12/10/2016,IM-15070,Irene Maddox,Consumer,Seattle,Washington,West,407.976,3,0.2,132.5922,1
CA-2016-161473,4/1/2016,4/5/2016,TB-21175,Thomas Boland,Corporate,New York City,New York,East,46.002,8,0.2,17.8854,3
CA-2016-161543,5/10/2016,5/16/2016,RD-19720,Roger Demir,Consumer,Seattle,Washington,West,11.96,2,0.0,5.8604,1
CA-2016-161662,2/7/2016,2/9/2016,BE-11410,Bobby Elias,Consumer,Lancaster,Ohio,East,30.352,2,0.2,10.6232,1
CA-2016-161669,11/7/2016,11/9/2016,EM-14095,Eudokia Martin,Corporate,Los Angeles,California,West,90.396,12,0.4,30.633,4
CA-2016-161676,7/18/2016,7/23/2016,JP-15460,Jennifer Patt,Corporate,Glendale,Arizona,West,33.8,5,0.2,4.225,1
CA-2016-161746,10/21/2016,10/27/2016,CS-11950,Carlos Soltero,Consumer,Los Angeles,California,West,615.406,11,0.2,26.8042,4
CA-2016-161781,9/29/2016,9/30/2016,CC-12100,Chad Cunningham,Home Office,Columbus,Indiana,Central,40.88,7,0.0,10.6288,1
CA-2016-161816,4/28/2016,5/1/2016,NB-18655,Nona Balk,Corporate,Dallas,Texas,Central,385.288,7,0.4,47.2729,2
CA-2016-161907,4/5/2016,4/9/2016,JH-16180,Justin Hirsh,Consumer,Philadelphia,Pennsylvania,East,887.966,7,0.6,-191.1674,2
CA-2016-161928,6/27/2016,6/29/2016,AC-10660,Anna Chung,Consumer,San Francisco,California,West,201.584,2,0.2,12.599,1
CA-2016-162082,3/14/2016,3/17/2016,JS-15880,John Stevenson,Consumer,Harlingen,Texas,Central,392.06,13,0.72,4.0569,3
CA-2016-162110,7/18/2016,7/22/2016,NP-18670,Nora Paige,Consumer,Phoenix,Arizona,West,55.992,1,0.2,3.4995,1
CA-2016-162138,4/23/2016,4/27/2016,GK-14620,Grace Kelly,Corporate,Hesperia,California,West,351.51,7,0.2,116.7405,2
CA-2016-162159,9/16/2016,9/18/2016,CR-12625,Corey Roper,Home Office,Columbus,Georgia,South,121.78,2,0.0,30.445,1
CA-2016-162187,12/11/2016,12/11/2016,NS-18640,Noel Staavos,Corporate,Columbus,Ohio,East,1252.636,19,1.3,-263.5685,5
CA-2016-162222,4/3/2016,4/3/2016,SR-20740,Steven Roelle,Home Office,Dallas,Texas,Central,10.272,3,0.2,3.21,1
CA-2016-162236,11/4/2016,11/6/2016,ER-13855,Elpida Rittenbach,Corporate,Charlotte,North Carolina,South,1106.924,14,0.8,-322.8988,3
CA-2016-162313,11/27/2016,11/30/2016,VB-21745,Victoria Brennan,Corporate,Lincoln Park,Michigan,Central,167.292,6,0.1,29.7408,1
CA-2016-162348,11/10/2016,11/15/2016,BF-11170,Ben Ferrer,Home Office,Sacramento,California,West,9.98,1,0.0,2.7944,1
CA-2016-162355,6/30/2016,7/2/2016,PF-19165,Philip Fox,Consumer,Sandy Springs,Georgia,South,1302.83,10,0.0,301.0897,2
CA-2016-162383,9/5/2016,9/11/2016,MD-17350,Maribeth Dona,Consumer,Lancaster,Ohio,East,103.054,10,1.7,-15.1722,3
CA-2016-162390,12/6/2016,12/12/2016,DP-13105,Dave Poirier,Corporate,Hempstead,New York,East,1671.08,22,0.6,482.662,3
CA-2016-162404,7/23/2016,7/27/2016,NF-18475,Neil Französisch,Home Office,Rockford,Illinois,Central,11.416,4,0.8,-18.8364,1
CA-2016-162614,10/7/2016,10/13/2016,TB-21250,Tim Brockman,Consumer,Los Angeles,California,West,27.264,2,0.2,8.8608,1
CA-2016-162726,12/27/2016,1/2/2017,MT-17815,Meg Tillman,Consumer,Port Arthur,Texas,Central,34.048,6,0.4,11.0288,2
CA-2016-162733,5/11/2016,5/12/2016,TT-21070,Ted Trevino,Consumer,Los Angeles,California,West,5.98,1,0.0,2.691,1
CA-2016-162747,3/20/2016,3/25/2016,AH-10030,Aaron Hawkins,Corporate,Gulfport,Mississippi,South,86.45,7,0.0,38.038,1
CA-2016-162901,3/28/2016,3/31/2016,AS-10045,Aaron Smayling,Corporate,Arlington,Virginia,South,31.4,2,0.0,7.85,1
CA-2016-162943,7/24/2016,7/26/2016,DB-12970,Darren Budd,Corporate,New York City,New York,East,253.764,2,0.1,31.0156,1
CA-2016-163048,2/8/2016,2/15/2016,MH-17440,Mark Haberlin,Corporate,Houston,Texas,Central,241.5,4,0.3,0.0,1
CA-2016-163153,3/21/2016,3/25/2016,DM-12955,Dario Medina,Corporate,Houston,Texas,Central,100.716,3,0.5,-0.9156,2
CA-2016-163167,11/28/2016,12/1/2016,RF-19345,Randy Ferguson,Corporate,Marietta,Georgia,South,2673.69,18,0.0,431.2023,4
CA-2016-163174,8/26/2016,8/30/2016,XP-21865,Xylona Preis,Consumer,Athens,Georgia,South,186.54,3,0.0,41.0388,1
CA-2016-163202,9/27/2016,10/2/2016,BM-11650,Brian Moss,Corporate,Lancaster,Ohio,East,2.907,3,0.7,-2.0349,1
CA-2016-163216,10/7/2016,10/10/2016,AW-10930,Arthur Wiediger,Home Office,Philadelphia,Pennsylvania,East,4.928,2,0.2,1.7248,1
CA-2016-163328,11/4/2016,11/6/2016,TP-21565,Tracy Poddar,Corporate,Eugene,Oregon,West,1465.032,23,1.2,134.0372,6
CA-2016-163384,11/10/2016,11/12/2016,CC-12430,Chuck Clark,Home Office,San Francisco,California,West,45.616,9,0.2,20.0124,2
CA-2016-163398,5/3/2016,5/8/2016,CB-12415,Christy Brittain,Consumer,Chicago,Illinois,Central,55.972,11,1.8,-72.1581,3
CA-2016-163573,11/24/2016,11/27/2016,AC-10450,Amy Cox,Consumer,Seattle,Washington,West,1219.96,5,0.2,381.2375,1
CA-2016-163594,4/12/2016,4/14/2016,JF-15295,Jason Fortune-,Consumer,Los Angeles,California,West,250.416,9,0.4,-13.3758,3
CA-2016-163636,12/5/2016,12/9/2016,MP-18175,Mike Pelletier,Home Office,Chicago,Illinois,Central,3.536,2,0.2,0.3094,1
CA-2016-163755,11/4/2016,11/8/2016,AS-10285,Alejandro Savely,Corporate,Seattle,Washington,West,209.88,3,0.0,35.6796,1
CA-2016-163776,7/19/2016,7/25/2016,JS-16030,Joy Smith,Consumer,Hattiesburg,Mississippi,South,1110.5,24,0.0,363.4222,6
CA-2016-163804,12/2/2016,12/8/2016,DB-13270,Deborah Brumfield,Home Office,Providence,Rhode Island,East,2781.77,16,0.0,782.5166,3
CA-2016-163937,1/10/2016,1/13/2016,JB-16000,Joy Bell-,Consumer,Longview,Washington,West,24.85,5,0.0,7.7035,1
CA-2016-163951,12/30/2016,1/2/2017,CJ-11875,Carl Jackson,Corporate,Philadelphia,Pennsylvania,East,16.52,5,0.2,1.652,1
CA-2016-163972,10/17/2016,10/21/2016,MG-17890,Michael Granlund,Home Office,Fresno,California,West,120.666,2,0.15,21.294,1
CA-2016-163986,9/3/2016,9/10/2016,JJ-15445,Jennifer Jackson,Consumer,Waukesha,Wisconsin,Central,54.5,5,0.0,14.17,1
CA-2016-164035,6/12/2016,6/17/2016,CR-12730,Craig Reiter,Consumer,Chicago,Illinois,Central,23.12,5,0.2,8.381,1
CA-2016-164091,9/17/2016,9/22/2016,LA-16780,Laura Armstrong,Corporate,Bangor,Maine,East,547.33,5,0.0,165.2938,2
CA-2016-164154,9/11/2016,9/17/2016,NZ-18565,Nick Zandusky,Home Office,Toledo,Ohio,East,59.948,8,0.9,-14.1904,2
CA-2016-164350,9/10/2016,9/12/2016,CG-12040,Catherine Glotzbach,Home Office,Bristol,Tennessee,South,67.56,3,0.2,8.445,1
CA-2016-164399,11/12/2016,11/15/2016,DW-13480,Dianna Wilson,Home Office,San Diego,California,West,878.328,6,0.4,17.0676,2
CA-2016-164483,1/30/2016,2/3/2016,JF-15490,Jeremy Farry,Consumer,San Francisco,California,West,17.456,2,0.2,5.8914,1
CA-2016-164490,9/5/2016,9/10/2016,SU-20665,Stephanie Ulpright,Home Office,Chicago,Illinois,Central,9.248,2,0.2,3.3524,1
CA-2016-164511,11/19/2016,11/24/2016,DJ-13630,Doug Jacobs,Consumer,New York City,New York,East,147.912,9,0.2,25.7848,3
CA-2016-164574,7/29/2016,8/3/2016,RH-19555,Ritsa Hightower,Consumer,Charlotte,North Carolina,South,732.156,8,0.9,6.3381,2
CA-2016-164637,3/4/2016,3/8/2016,RD-19480,Rick Duston,Consumer,Mishawaka,Indiana,Central,128.4,3,0.0,64.2,1
CA-2016-164672,5/8/2016,5/13/2016,GB-14530,George Bell,Corporate,Dover,Delaware,East,211.96,2,0.0,42.392,1
CA-2016-164735,4/14/2016,4/19/2016,TB-21400,Tom Boeckenhauer,Consumer,Alexandria,Virginia,South,81.2,5,0.0,12.18,1
CA-2016-164770,12/2/2016,12/4/2016,MY-18295,Muhammed Yedwab,Corporate,Houston,Texas,Central,812.68,19,0.52,-128.346,2
CA-2016-164784,5/1/2016,5/4/2016,HF-14995,Herbert Flentye,Consumer,Memphis,Tennessee,South,377.346,6,1.3,-142.787,3
CA-2016-164889,6/3/2016,6/6/2016,CP-12340,Christine Phan,Corporate,Los Angeles,California,West,71.088,2,0.2,-1.7772,1
